name,chr,strand,start,end,symbol
7977646,chr14,-,20628044,20642703,ZNF219
7977653,chr14,-,20651637,20651744,---
7977655,chr14,-,20692935,20694024,OR5AU1
7977674,chr14,-,20889471,20922265,SUPT16H
7977693,chr14,-,20923197,20975244,CHD8
7977732,chr14,-,20935291,20935400,SNORD8
7977734,chr14,-,20967508,20967805,---
7977736,chr14,-,20997019,21014972,RAB2B
7977749,chr14,-,21036121,21049297,METTL3
7977761,chr14,-,21059073,21064202,SALL2
7977767,chr14,-,21107773,21108715,OR10G3
7977771,chr14,-,21171905,21172838,OR10G2
7977773,chr14,-,21208073,21208975,---
7977775,chr14,-,22103646,22127983,DAD1
7977780,chr14,-,22134554,22137695,---
7977782,chr14,-,22172512,22173556,OR6J1
7977784,chr14,-,22295809,22295878,---
7977786,chr14,-,22312271,22358854,SLC7A7
7977801,chr14,-,22391664,22391777,---
7977803,chr14,-,22439693,22458236,RBM23
7977820,chr14,-,22459572,22468501,PRMT5
7977841,chr14,-,22485282,22496180,C14orf94
7977854,chr14,-,22510249,22521688,JUB
7977868,chr14,-,22526207,22540086,C14orf93
7977879,chr14,-,22564900,22574194,PSMB5
7977888,chr14,-,22586115,22595173,CDH24
7977906,chr14,-,22597613,22634663,ACIN1
7977928,chr14,-,22656354,22658314,CEBPE
7977933,chr14,-,22664343,22722689,SLC7A8
7977951,chr14,-,22695357,22695463,---
7977953,chr14,-,22798513,22798615,---
7977955,chr14,-,22834969,22841897,HOMEZ
7977965,chr14,-,22885378,22891920,SLC22A17
7977978,chr14,-,22895450,22904682,EFS
7977987,chr14,-,22921038,22947322,MYH6
7978019,chr14,-,22927644,22927715,---
7978021,chr14,-,22951786,22974710,MYH7
7978054,chr14,-,23056785,23056935,---
7978056,chr14,-,23059938,23065825,ZFHX2
7978059,chr14,-,23068442,23090607,ZNF409
7978064,chr14,-,23096870,23096940,---
7978066,chr14,-,23098625,23106514,AP1G2
7978093,chr14,-,23107105,23116506,JPH4
7978103,chr14,-,23461308,23473617,C14orf165
7978107,chr14,-,23619155,23623672,NRL
7978114,chr14,-,23678014,23680637,FAM158A
7978123,chr14,-,23682414,23685645,PSME2
7978132,chr14,-,23719264,23727964,IPO4
7978166,chr14,-,23728199,23734082,TM9SF1
7978174,chr14,-,23751784,23755033,CHMP4A
7978187,chr14,-,23752997,23755081,CHMP4A
7978192,chr14,-,23752997,23755081,MDP-1
7978201,chr14,-,23755896,23771416,NEDD8
7978208,chr14,-,23778692,23781664,TINF2
7978222,chr14,-,23788159,23802256,TGM1
7978239,chr14,-,23804588,23810405,RABGGTA
7978260,chr14,-,23829645,23838506,DHRS1
7978272,chr14,-,23844240,23850495,CIDEB
7978285,chr14,-,23857394,23874117,ADCY4
7978312,chr14,-,23875066,23879082,RIPK3
7978329,chr14,-,23891102,23891203,---
7978331,chr14,-,23965579,23968571,CBLN3
7978335,chr14,-,23978811,23981847,C14orf124
7978343,chr14,-,24044551,24047311,CMA1
7978351,chr14,-,24112563,24115306,CTSG
7978360,chr14,-,24145532,24148704,GZMH
7978366,chr14,-,24170003,24173272,GZMB
7978376,chr14,-,24348701,24589110,STXBP6
7978389,chr14,-,24806109,24806382,LOC649445
7978391,chr14,-,25984928,26136800,NOVA1
7978403,chr14,-,28440192,28440304,---
7978405,chr14,-,28521289,28521367,---
7978407,chr14,-,29115437,29466699,PRKD1
7978428,chr14,-,30432755,30565358,STRN3
7978449,chr14,-,30639074,30746274,HECTD1
7978492,chr14,-,30873268,30996398,HEATR5A
7978527,chr14,-,30984993,30996431,C14orf126
7978534,chr14,-,31201016,31201100,---
7978536,chr14,-,31225648,31225755,---
7978538,chr14,-,31614386,31615519,C14orf128
7978544,chr14,-,33463171,33490035,EGLN3
7978553,chr14,-,33971904,34001313,C14orf147
7978558,chr14,-,34054885,34078694,EAPP
7978570,chr14,-,34100368,34169117,SNX6
7978586,chr14,-,34249338,34252774,CFL2
7978595,chr14,-,34291687,34414604,BAZ1A
7978626,chr14,-,34472400,34472500,---
7978628,chr14,-,34624428,34661270,PPP2R3C
7978644,chr14,-,34940466,34943711,NFKBIA
7978653,chr14,-,35077308,35348183,GARNL1
7978662,chr14,-,35325816,35325919,---
7978664,chr14,-,35770573,35770729,---
7978666,chr14,-,35837514,35859633,MBIP
7978676,chr14,-,36055352,36059167,NKX2-1
7978686,chr14,-,36118966,36121537,NKX2-8
7978690,chr14,-,36132772,36133103,---
7978692,chr14,-,36218828,36711616,SLC25A21
7978704,chr14,-,36973424,36973529,---
7978706,chr14,-,37128941,37134240,FOXA1
7978710,chr14,-,37366753,37366860,---
7978712,chr14,-,37793065,37795291,CLEC14A
7978718,chr14,-,38570873,38642188,SEC23A
7978739,chr14,-,38686771,38709487,TRAPPC6B
7978748,chr14,-,38936627,38971455,FBXO33
7978756,chr14,-,44043101,44046249,FSCB
7978760,chr14,-,44467421,44500918,KLHL28
7978766,chr14,-,44654858,44674272,FKBP3
7978776,chr14,-,44742142,44792355,C14orf106
7978793,chr14,-,44813311,44813409,---
7978795,chr14,-,46189969,46190778,RPL10L
7978801,chr14,-,46378577,47213738,MDGA2
7978822,chr14,-,47880178,47880285,---
7978824,chr14,-,49113791,49122844,RPS29
7978831,chr14,-,49133942,49135632,---
7978833,chr14,-,49155156,49157099,RPL36AL
7978838,chr14,-,49161641,49171698,C14orf104
7978846,chr14,-,49180028,49224685,POLE2
7978866,chr14,-,49320281,49389289,SDCCAG1
7978911,chr14,-,49527847,49543711,LOC283551
7978917,chr14,-,49620119,49629111,LOC196913
7978923,chr14,-,49645099,49653047,C14orf138
7978932,chr14,-,49654777,49767777,SOS2
7978956,chr14,-,49778901,49848697,L2HGDH
7978970,chr14,-,49866469,49932367,CDKL1
7978997,chr14,-,49954992,50069126,MAP4K5
7979031,chr14,-,50004864,50004966,---
7979033,chr14,-,50170109,50204773,SAV1
7979042,chr14,-,50174158,50174449,---
7979044,chr14,-,50262296,50360106,NIN
7979085,chr14,-,50441685,50480998,PYGL
7979108,chr14,-,50532534,50632172,TRIM9
7979125,chr14,-,50790399,50790491,---
7979127,chr14,-,51141272,51141368,---
7979129,chr14,-,51299738,51300395,---
7979133,chr14,-,51541269,51605696,NID2
7979158,chr14,-,51967058,52088974,TXNDC16
7979179,chr14,-,52178354,52232169,ERO1L
7979196,chr14,-,52311660,52328136,GNPNAT1
7979204,chr14,-,52393739,52487565,FERMT2
7979223,chr14,-,52573209,52689796,DDHD1
7979241,chr14,-,53486204,53491020,BMP4
7979250,chr14,-,53963396,53977898,CNIH
7979260,chr14,-,54010958,54025494,GMFB
7979269,chr14,-,54378473,54439292,GCH1
7979281,chr14,-,54476691,54563557,WDHD1
7979307,chr14,-,54684606,54728015,DLGAP5
7979328,chr14,-,54905042,54948314,KIAA0831
7979341,chr14,-,54950682,54977016,TBPL2
7979351,chr14,-,55113661,55116581,C14orf33
7979355,chr14,-,55651902,55652063,---
7979357,chr14,-,56337177,56342098,OTX2
7979365,chr14,-,56360854,56361127,---
7979367,chr14,-,56745058,56805307,EXOC5
7979378,chr14,-,57006347,57030329,C14orf105
7979387,chr14,-,57100392,57133368,SLC35F4
7979398,chr14,-,57373914,57374129,---
7979400,chr14,-,57541144,57834610,C14orf37
7979412,chr14,-,57828767,57828858,---
7979414,chr14,-,57897139,57897217,---
7979416,chr14,-,57945122,57963985,TIMM9
7979426,chr14,-,58999992,59001812,GPR135
7979437,chr14,-,59009158,59020826,C14orf149
7979444,chr14,-,59046900,59113246,C14orf38
7979455,chr14,-,59132446,59167273,RTN1
7979473,chr14,-,59681251,59701964,DHRS7
7979483,chr14,-,59972427,60022567,C14orf39
7979505,chr14,-,60182505,60185933,SIX1
7979510,chr14,-,60246008,60260545,SIX4
7979516,chr14,-,60511483,60517521,TRMT5
7979524,chr14,-,60816484,60817664,TMEM30B
7979529,chr14,-,62243697,62581708,KCNH5
7979548,chr14,-,62849394,62854316,GPHB5
7979551,chr14,-,62911107,63079832,PPP2R5E
7979565,chr14,-,63133509,63178344,WDR89
7979572,chr14,-,63187767,63187970,---
7979574,chr14,-,63220687,63264509,SGPP1
7979583,chr14,-,63763503,63830881,ESR2
7979611,chr14,-,64023307,64040307,ZBTB25
7979615,chr14,-,64282753,64359619,SPTB
7979658,chr14,-,64475624,64479284,GPX2
7979663,chr14,-,64482284,64508628,RAB15
7979671,chr14,-,64611672,64638959,MAX
7979694,chr14,-,65549300,65550260,---
7979696,chr14,-,65713997,65714106,---
7979698,chr14,-,66874542,66896253,ATP6V1D
7979710,chr14,-,66923452,66948581,PLEK2
7979721,chr14,-,66983553,67051955,C14orf83
7979725,chr14,-,67125775,67136770,PIGH
7979730,chr14,-,67153771,67153885,---
7979732,chr14,-,67187618,67211355,VTI1B
7979741,chr14,-,67193573,67193690,---
7979743,chr14,-,67213270,67232263,RDH11
7979757,chr14,-,67282989,67353059,ZFYVE26
7979800,chr14,-,67287697,67288014,---
7979802,chr14,-,67443023,67444342,---
7979804,chr14,-,67686087,67686378,---
7979806,chr14,-,67772712,67773008,---
7979808,chr14,-,67875216,67876011,---
7979811,chr14,-,68272391,68272498,---
7979813,chr14,-,68324127,68329538,ZFP36L1
7979820,chr14,-,68331216,68332943,C14orf181
7979824,chr14,-,68410592,68515836,ACTN1
7979849,chr14,-,68587394,68689502,WDR22
7979862,chr14,-,68680321,68680423,---
7979864,chr14,-,68916592,68934774,ERH
7979870,chr14,-,69106337,69107671,C14orf162
7979878,chr14,-,69312343,69333706,SLC10A1
7979888,chr14,-,69580686,69616671,SLC8A3
7979902,chr14,-,69603853,69603943,---
7979906,chr14,-,69861551,69896197,COX16
7979916,chr14,-,69902965,69953560,SYNJ2BP
7979925,chr14,-,70005518,70007629,---
7979927,chr14,-,70058830,70071485,ADAM20
7979931,chr14,-,70120709,70137137,MED6
7979943,chr14,-,70264606,70345641,MAP3K9
7979957,chr14,-,70749982,70754589,C14orf56
7979959,chr14,-,71525943,71528079,---
7979961,chr14,-,71558876,71558986,---
7979963,chr14,-,72206412,72430562,DPF3
7979980,chr14,-,72389684,72389792,---
7979982,chr14,-,72466072,72466391,---
7979984,chr14,-,72505911,72523417,ZFYVE1
7979999,chr14,-,72577079,72577374,---
7980001,chr14,-,72598342,72598590,---
7980003,chr14,-,72783232,72783340,---
7980005,chr14,-,72811670,72995039,NUMB
7980024,chr14,-,73014944,73095404,HEATR4
7980044,chr14,-,73248238,73250881,PNMA1
7980051,chr14,-,73251577,73296754,C14orf43
7980069,chr14,-,73470455,73486542,FAM161B
7980080,chr14,-,73502935,73555779,ENTPD5
7980096,chr14,-,73595823,73596181,---
7980098,chr14,-,73596624,73620949,ALDH6A1
7980115,chr14,-,73821732,73839520,ABCD4
7980140,chr14,-,73914178,73915059,---
7980142,chr14,-,73942355,73944261,TMEM90A
7980146,chr14,-,74016395,74029837,NPC2
7980152,chr14,-,74034638,74148787,LTBP2
7980189,chr14,-,74197707,74249560,KIAA0317
7980213,chr14,-,74391587,74400290,PROX2
7980219,chr14,-,74442099,74458630,RPS6KL1
7980233,chr14,-,74478290,74492044,PGF
7980246,chr14,-,74550219,74587988,MLH3
7980265,chr14,-,74589680,74600489,ACYP1
7980271,chr14,-,74618574,74663483,NEK9
7980296,chr14,-,74667923,74713102,TMED10
7980304,chr14,-,74738548,74738625,---
7980306,chr14,-,74828561,74830769,LOC341912
7980309,chr14,-,75186988,75196951,C14orf1
7980316,chr14,-,75494194,75517242,TGFB3
7980327,chr14,-,76323338,76349036,ANGEL1
7980338,chr14,-,76561497,76563888,C14orf4
7980344,chr14,-,76667365,76677887,ZDHHC22
7980350,chr14,-,76737121,76737236,---
7980352,chr14,-,76801586,76807408,NGB
7980358,chr14,-,76811053,76856978,POMT2
7980381,chr14,-,76877866,76913149,TMED8
7980390,chr14,-,76930538,76959152,C14orf148
7980401,chr14,-,76939972,76940090,---
7980403,chr14,-,76962770,76993657,C14orf133
7980425,chr14,-,77010492,77034963,THSD3
7980438,chr14,-,77048114,77152764,SPTLC2
7980452,chr14,-,77083661,77083954,---
7980454,chr14,-,77208501,77244109,ALKBH1
7980463,chr14,-,77253696,77297250,SNW1
7980477,chr14,-,77357125,77357238,---
7980481,chr14,-,78277625,78289980,LOC100131497
7980485,chr14,-,79733631,79747723,DIO2
7980496,chr14,-,80366261,80477784,C14orf145
7980523,chr14,-,80716146,80757328,GTF2A1
7980537,chr14,-,80806661,80934680,STON2
7980547,chr14,-,81008993,81069958,SEL1L
7980574,chr14,-,83124127,83124195,---
7980576,chr14,-,83125138,83125208,---
7980578,chr14,-,83712440,83712509,---
7980580,chr14,-,87469112,87529260,GALC
7980603,chr14,-,87532444,87532545,---
7980605,chr14,-,87716206,87859346,KCNK10
7980616,chr14,-,88001874,88090876,PTPN21
7980636,chr14,-,88150955,88328910,EML5
7980680,chr14,-,88692268,89155247,FOXN3
7980690,chr14,-,89333221,89490842,C14orf143
7980700,chr14,-,89411117,89411330,---
7980702,chr14,-,89814150,89868032,C14orf102
7980720,chr14,-,90076684,90352514,TTC7B
7980742,chr14,-,90383958,90386748,LOC283588
7980744,chr14,-,90406922,90596746,RPS6KA5
7980765,chr14,-,90768628,90789977,GPR68
7980773,chr14,-,90807419,90953886,CCDC88C
7980828,chr14,-,90807419,90953886,CCDC88C
7980833,chr14,-,90993708,91046397,SMEK1
7980859,chr14,-,91108540,91111136,PP8961
7980861,chr14,-,91116870,91268166,CATSPERB
7980889,chr14,-,91251012,91251227,---
7980891,chr14,-,91316019,91372602,TC2N
7980906,chr14,-,91339957,91340070,---
7980908,chr14,-,91405507,91483799,FBLN5
7980923,chr14,-,91505674,91576038,TRIP11
7980940,chr14,-,91594648,91642718,ATXN3
7980955,chr14,-,91652220,91657906,NDUFB1
7980958,chr14,-,92239907,92284765,LGMN
7980970,chr14,-,92475960,92651377,ITPK1
7980983,chr14,-,92718299,92720936,MOAP1
7980990,chr14,-,92738989,92743212,C14orf142
7980998,chr14,-,92773648,92869138,BTBD7
7981011,chr14,-,92933237,92933333,---
7981013,chr14,-,93254396,93324519,PRIMA1
7981020,chr14,-,93470265,93493520,ASB2
7981032,chr14,-,93587020,93617311,DDX24
7981046,chr14,-,93663870,93665710,FAM14A
7981051,chr14,-,93819402,93829114,SERPINA10
7981059,chr14,-,93840338,93859426,SERPINA6
7981065,chr14,-,93900403,93902788,SERPINA2
7981068,chr14,-,93912836,93926782,SERPINA1
7981078,chr14,-,93978553,93988875,SERPINA11
7981084,chr14,-,93998810,94012423,SERPINA9
7981098,chr14,-,94023372,94053934,SERPINA12
7981106,chr14,-,94304312,94306252,GSC
7981111,chr14,-,94622317,94677808,DICER1
7981142,chr14,-,94718028,94855998,CLMN
7981157,chr14,-,94943357,94946180,C14orf139
7981161,chr14,-,94953583,95011926,C14orf49
7981181,chr14,-,95069444,95069719,SCARNA13
7981183,chr14,-,95246056,95250286,TCL1A
7981190,chr14,-,95811136,95812813,LOC100130815
7981192,chr14,-,95826225,95847353,ATG2B
7981215,chr14,-,95859801,95859877,---
7981217,chr14,-,95817347,95899431,ATG2B
7981233,chr14,-,96174376,96174604,---
7981235,chr14,-,97065978,97066258,---
7981240,chr14,-,97887456,97887754,---
7981242,chr14,-,98710050,98807614,BCL11B
7981249,chr14,-,98947368,99016880,SETD3
7981266,chr14,-,99047356,99048426,C14orf65
7981273,chr14,-,99048124,99058653,C14orf65
7981278,chr14,-,99682505,99695765,DEGS2
7981283,chr14,-,99827205,99842613,SLC25A29
7981288,chr14,-,99855160,99855460,---
7981290,chr14,-,99869877,99911680,WARS
7981309,chr14,-,100073238,100105884,BEGAIN
7981320,chr14,-,100354884,100383391,---
7981322,chr14,-,100417065,100419306,RTL1
7981324,chr14,-,100681570,100681785,---
7981326,chr14,-,101093391,101096436,DIO3OS
7981333,chr14,-,101613269,101613559,---
7981335,chr14,-,101616827,101623265,HSP90AA1
7981346,chr14,-,101764930,101841284,RAGE
7981364,chr14,-,101884371,101899006,CINP
7981373,chr14,-,101894889,101894992,---
7981377,chr14,-,102042935,102044907,ANKRD9
7981383,chr14,-,102118977,102119262,---
7981385,chr14,-,102325582,102325681,---
7981387,chr14,-,102468469,102593552,CDC42BPB
7981425,chr14,-,102853009,102853126,---
7981427,chr14,-,103055748,103058923,CKB
7981439,chr14,-,103092641,103098367,BAG5
7981447,chr14,-,103233706,103251576,XRCC3
7981460,chr14,-,103269840,103383680,PPP1R13B
7981481,chr14,-,103448377,103457656,C14orf2
7981488,chr14,-,104128246,104129891,---
7981490,chr14,-,104131464,104142142,TMEM179
7981494,chr14,-,104306731,104330983,AKT1
7981512,chr14,-,104373375,104374266,---
7981514,chr14,-,104474634,104491286,AHNAK2
7981523,chr14,-,104525732,104528341,---
7981525,chr14,-,104547325,104558538,CDCA4
7981530,chr14,-,104586781,104602799,GPR132
7981538,chr14,-,104679120,104706206,JAG2
7981566,chr14,-,104710321,104718705,NUDT14
7981573,chr14,-,104746667,104785267,BRF1
7981601,chr14,-,105303295,105308787,IGHD
7981708,chr14,-,105137447,105139109,IGHE
7981714,chr14,-,105237197,105238225,---
7981726,chr14,-,106045550,106046005,---
7981742,chr14,-,106329757,106330837,LOC90925
7981745,chr14,-,106353834,106354271,IGHV7-81
7981748,chr15,+,18348880,18348983,---
7981773,chr15,+,19204035,19204142,---
7981781,chr15,+,19869939,19870881,OR4M2
7981783,chr15,+,19883836,19884787,OR4N4
7981798,chr15,+,20384835,20425332,TUBGCP5
7981824,chr15,+,20444124,20555044,CYFIP1
7981872,chr15,+,20815215,20815383,---
7981911,chr15,+,21361923,21364257,MKRN3
7981917,chr15,+,22471633,22479686,C15orf2
7981919,chr15,+,22752662,22774814,SNRPN
7981943,chr15,+,22781099,22784472,PAR5
7981945,chr15,+,22829603,22832724,---
7981949,chr15,+,22847715,22847812,---
7981955,chr15,+,22855776,22855874,SNRPN
7981960,chr15,+,22861264,22861362,---
7981968,chr15,+,22870352,22870456,---
7981970,chr15,+,22872167,22872261,---
7981972,chr15,+,22873289,22873383,---
7981974,chr15,+,22875296,22875390,---
7981976,chr15,+,22876380,22876474,---
7981978,chr15,+,22877525,22877619,---
7981980,chr15,+,22879006,22879100,---
7981984,chr15,+,22881623,22881717,---
7981988,chr15,+,22883900,22883994,SNORD116@
7981990,chr15,+,22885042,22885136,SNORD116@
7981992,chr15,+,22886161,22886255,---
7981994,chr15,+,22888024,22888118,---
7981996,chr15,+,22890275,22890369,---
7981998,chr15,+,22893901,22893995,---
7982000,chr15,+,22895737,22895835,---
7982002,chr15,+,22897813,22897907,---
7982004,chr15,+,22900880,22900973,---
7982006,chr15,+,22902759,22902844,---
7982010,chr15,+,22968874,22968956,---
7982012,chr15,+,22971166,22971248,SNORD115-3
7982014,chr15,+,22973071,22973153,SNORD115-4
7982020,chr15,+,22978624,22978706,SNRPN
7982022,chr15,+,22980545,22980627,---
7982034,chr15,+,22991160,22991241,---
7982048,chr15,+,23002501,23028708,---
7982052,chr15,+,23007931,23008273,PAR4
7982054,chr15,+,23009898,23009969,---
7982056,chr15,+,23011780,23011862,---
7982060,chr15,+,23016742,23016818,---
7982062,chr15,+,23018593,23018667,---
7982068,chr15,+,23023348,23023430,---
7982070,chr15,+,23025206,23025288,---
7982072,chr15,+,23027077,23027159,---
7982074,chr15,+,23028626,23028708,---
7982076,chr15,+,23030486,23030568,---
7982080,chr15,+,23034225,23034307,---
7982082,chr15,+,23036077,23036159,---
7982086,chr15,+,23039853,23039935,---
7982088,chr15,+,23041717,23041799,---
7982094,chr15,+,23047098,23047180,---
7982096,chr15,+,23066022,23066098,---
7982100,chr15,+,23614222,23614310,---
7982102,chr15,+,24663199,24776749,GABRA5
7982117,chr15,+,24799262,25451729,GABRG3
7982127,chr15,+,25670825,25671139,---
7982187,chr15,+,27001131,27197808,APBA2
7982287,chr15,+,28706170,28718305,ARHGAP11B
7982290,chr15,+,28722451,28722548,---
7982292,chr15,+,28753244,28753338,---
7982299,chr15,+,28876854,28881227,LOC390561
7982309,chr15,+,28983367,29022599,MTMR15
7982326,chr15,+,29406374,29457394,KLF13
7982333,chr15,+,29480667,29484167,LOC283711
7982337,chr15,+,30007797,30007929,---
7982339,chr15,+,30054874,30057728,LOC100130857
7982341,chr15,+,30110017,30248527,CHRNA7
7982358,chr15,+,30695127,30717390,ARHGAP11A
7982366,chr15,+,30721161,30776590,SCG5
7982375,chr15,+,30749539,30751157,C15orf45
7982377,chr15,+,30797496,30814158,GREM1
7982388,chr15,+,30974701,30974792,---
7982390,chr15,+,31050219,31050287,---
7982392,chr15,+,31390468,31945595,RYR3
7982495,chr15,+,31801984,31802089,---
7982497,chr15,+,32048380,32144579,CHRM5
7982504,chr15,+,32181565,32183883,PGBD4
7982507,chr15,+,32304536,32309644,TMEM85
7982514,chr15,+,32394220,32394321,---
7982516,chr15,+,32425357,32437223,C15orf55
7982527,chr15,+,33057981,33059473,---
7982535,chr15,+,34659336,34889724,C15orf41
7982550,chr15,+,34932132,34932351,---
7982552,chr15,+,36014748,36030915,TMCO5A
7982564,chr15,+,36331807,36433526,SPRED1
7982574,chr15,+,36533619,36561121,FAM98B
7982587,chr15,+,36776090,36778136,C15orf53
7982593,chr15,+,37330176,37334333,C15orf54
7982597,chr15,+,37660571,37676960,THBS1
7982620,chr15,+,38013638,38115089,EIF2AK4
7982661,chr15,+,38030198,38030299,---
7982663,chr15,+,38240501,38300629,BUB1B
7982688,chr15,+,38319326,38356980,PAK6
7982703,chr15,+,38437722,38450548,DISP2
7982712,chr15,+,38462213,38473780,C15orf23
7982723,chr15,+,38485309,38498255,IVD
7982738,chr15,+,38520702,38547733,BAHD1
7982745,chr15,+,38550504,38552646,CHST14
7982753,chr15,+,38648828,38653953,RPUSD2
